HSCode,Country,Y1920P
20089919,Australia,3.96
20089999,Australia,15.27
20091200,Australia,0
20091900,Australia,0.85
20093900,Australia,7.31
20094900,Australia,0
20095000,Australia,0
20097900,Australia,0.85
20098910,Australia,0
20098990,Australia,0
20099000,Australia,2.11
21011200,Australia,2.43
21021010,Australia,4.61
21021090,Australia,4.65
21022000,Australia,1.36
21032000,Australia,1.39
21033000,Australia,1.39
21039020,Australia,13.02
21039030,Australia,10.36
21039040,Australia,3.54
21039090,Australia,11.05
21041090,Australia,0
21042000,Australia,3.33
21050000,Australia,0
21061000,Australia,153.2
21069019,Australia,0
21069040,Australia,0
21069060,Australia,95.55
21069099,Australia,70.79
22019090,Australia,0
22029100,Australia,12.84
22029920,Australia,25.17
22029930,Australia,21.41
22029990,Australia,257.53
22030000,Australia,0
22041000,Australia,93.73
22042110,Australia,1912.9
22042120,Australia,880.2
22042190,Australia,228.7
22042910,Australia,3.08
22042990,Australia,197.54
22060000,Australia,0
22071090,Australia,4.7
22083019,Australia,2.85
22084091,Australia,0
22085011,Australia,2.32
22085013,Australia,0.06
22089011,Australia,1.56
22090090,Australia,9.98
23063020,Australia,792.22
23063090,Australia,19246
23091000,Australia,745.7
23099010,Australia,21.88
23099020,Australia,126.01
23099090,Australia,221.12
25010020,Australia,17.62
25010090,Australia,0.9
25041010,Australia,36.65
25041090,Australia,0
25051019,Australia,0
25070029,Australia,23.55
25081090,Australia,25.72
25084010,Australia,42.1
25084020,Australia,0.1
25084090,Australia,95.17
25111020,Australia,0
25120030,Australia,499.02
25132030,Australia,0
25151210,Australia,7.66
25161100,Australia,0
25199010,Australia,230.89
25199020,Australia,20523.84
25199040,Australia,0
25199090,Australia,3.38
25210010,Australia,0
25239090,Australia,0.07
25261090,Australia,0.08
25262000,Australia,0.3
25293000,Australia,21.78
25309010,Australia,0
25309099,Australia,71.83
26011111,Australia,0
26011119,Australia,0
26011122,Australia,0
26011142,Australia,8744.61
26011190,Australia,0
26020010,Australia,12936.96
26020020,Australia,24200.7
26020030,Australia,14629.52
26020040,Australia,10780.37
26020090,Australia,6924.51
26030000,Australia,61708.29
26140010,Australia,0
26140031,Australia,1050.51
26140039,Australia,2677.53
26140090,Australia,494.81
26151000,Australia,19620.6
26169010,Australia,0.23
26179000,Australia,0
26201900,Australia,296.13
26203010,Australia,281.26
26219000,Australia,0
27011200,Australia,141004.96
27011910,Australia,4272672.56
27011920,Australia,171510.81
27011990,Australia,516510.42
27012090,Australia,8.62
27040030,Australia,6693.56
27040090,Australia,18223.53
27074000,Australia,1030.21
27090000,Australia,0.21
27101290,Australia,10536.73
27101950,Australia,685.54
27101960,Australia,4492.25
27101980,Australia,90.09
27101990,Australia,60.23
27109900,Australia,11.25
27111100,Australia,284742.47
27111900,Australia,0
27122000,Australia,0
27129090,Australia,0.77
28012000,Australia,0.11
28030010,Australia,65.65
28030090,Australia,6.25
28046900,Australia,560.38
28070010,Australia,1380.53
28092010,Australia,0.02
28112200,Australia,44.36
28112930,Australia,14.47
28112990,Australia,3.17
28151190,Australia,0.28
28161010,Australia,2.32
28170010,Australia,458.38
28182010,Australia,192418.7
28182090,Australia,0
28183000,Australia,0
28211010,Australia,0.48
28212000,Australia,0.84
28230010,Australia,41.2
28251090,Australia,0
28256020,Australia,432.36
28257090,Australia,7.86
28271000,Australia,0.04
28273200,Australia,74.04
28275990,Australia,0.44
28276090,Australia,0
28281090,Australia,0.08
28289019,Australia,0.45
28352620,Australia,0
28362090,Australia,0
28364000,Australia,0
28365000,Australia,0.55
28369990,Australia,3892.25
28402090,Australia,41.22
28421000,Australia,0.16
28429090,Australia,0.01
28431010,Australia,0
29012990,Australia,0
29021900,Australia,0
29051100,Australia,0.01
29051220,Australia,0
29051490,Australia,0.2
29051690,Australia,0
29051700,Australia,35.99
29051990,Australia,0.06
29052290,Australia,0
29052900,Australia,10.6
29053100,Australia,40.87
29053910,Australia,1.24
29053990,Australia,0.07
29055900,Australia,0.02
29061990,Australia,10.57
29062990,Australia,13.55
29093019,Australia,0
29094900,Australia,13.95
29096000,Australia,0.76
29109000,Australia,0.01
29121990,Australia,0
29122910,Australia,1.7
29122990,Australia,0.19
29141300,Australia,0
29142990,Australia,0
29144000,Australia,0
29146990,Australia,0.04
29152100,Australia,0.01
29152990,Australia,0.01
29153990,Australia,0
29156010,Australia,0
29157090,Australia,0
29161590,Australia,3.2
29161930,Australia,0
29163190,Australia,0
29171190,Australia,0
29171990,Australia,0
29173940,Australia,0
29181590,Australia,0
29183090,Australia,1.1
29199090,Australia,38.57
29209099,Australia,0
29211990,Australia,0
29221500,Australia,0.06
29224910,Australia,0
29224920,Australia,15.34
29224990,Australia,463.89
29232010,Australia,0.04
29239000,Australia,0
29269000,Australia,0.05
29291090,Australia,0
29306000,Australia,3.93
29309040,Australia,0
29309099,Australia,2.35
29313900,Australia,0.48
29319090,Australia,72.2
29321400,Australia,0.03
29321990,Australia,0.15
29322090,Australia,0.6
29329900,Australia,15.96
29331990,Australia,49.85
29332990,Australia,16.54
29333990,Australia,0.21
29334900,Australia,0.57
29335990,Australia,9.35
29337900,Australia,0
29339900,Australia,2.08
29349900,Australia,0.25
29359090,Australia,0.01
29362700,Australia,50.28
29362990,Australia,0
29371900,Australia,0
29372900,Australia,61.61
29389090,Australia,0.4
29391100,Australia,1670.47
29391900,Australia,850.18
29397900,Australia,698.47
29398000,Australia,15.26
29400000,Australia,5.5
29411010,Australia,34.93
29419050,Australia,0.02
29419090,Australia,0.52
29420011,Australia,0
29420090,Australia,65.23
30012020,Australia,161.11
30021210,Australia,0
30021290,Australia,468.23
30021310,Australia,1755.04
30021500,Australia,0.02
30021900,Australia,0.03
30022019,Australia,0.01
30023000,Australia,0.09
30029010,Australia,25.01
30029020,Australia,820.3
30029030,Australia,553.25
30029090,Australia,1967.1
30033900,Australia,0.01
30039033,Australia,0
30041090,Australia,49.6
30042099,Australia,14.38
30043200,Australia,0.01
30044990,Australia,16.84
30045020,Australia,0.24
30045035,Australia,0.08
30045036,Australia,0.03
30045037,Australia,0
30045090,Australia,0.6
30046000,Australia,0
30049011,Australia,6.14
30049034,Australia,0
30049039,Australia,31.93
30049042,Australia,1.05
30049044,Australia,19.32
30049046,Australia,211.14
30049047,Australia,459.73
30049049,Australia,861.02
30049069,Australia,0.06
30049071,Australia,0.02
30049079,Australia,0.02
30049082,Australia,0
30049088,Australia,2.98
30049091,Australia,1.34
30049099,Australia,688.8
30051090,Australia,0
30059010,Australia,0.1
30059040,Australia,0
30059050,Australia,0.02
30059090,Australia,0.02
30061010,Australia,0
30062000,Australia,0
30063000,Australia,1.59
30064000,Australia,153.02
30065000,Australia,0.68
30066010,Australia,2.76
30067000,Australia,0
30069100,Australia,0.19
31010010,Australia,0.18
31010099,Australia,18.54
31042000,Australia,0.06
31049000,Australia,0
31053000,Australia,47450.84
31054000,Australia,24.15
31055900,Australia,2.02
31059090,Australia,3.23
32021000,Australia,1.15
32030010,Australia,0
32030020,Australia,14.33
32030090,Australia,88.33
32041199,Australia,0.01
32041711,Australia,3.04
32041719,Australia,0.39
32041739,Australia,0.15
32041759,Australia,0.06
32041780,Australia,0
32041790,Australia,0.18
32041990,Australia,2.21
32050000,Australia,30.26
32061110,Australia,17800.2
32061190,Australia,40529.02
32061900,Australia,399.21
32062000,Australia,0
32064100,Australia,0
32064910,Australia,0.04
32064990,Australia,7.47
32071030,Australia,0
32071090,Australia,10.39
32072010,Australia,146.98
32073000,Australia,0.82
32074000,Australia,0
32081010,Australia,0.34
32081090,Australia,9.36
32082010,Australia,0
32082020,Australia,0.09
32082090,Australia,1.26
32089019,Australia,3.28
32089029,Australia,22.84
32089090,Australia,32.4
32091010,Australia,0
32091090,Australia,40
32099090,Australia,49.54
32100011,Australia,1.14
32100030,Australia,2.27
32100090,Australia,32.66
32129090,Australia,67.9
32139000,Australia,31
32141000,Australia,410.75
32149010,Australia,107.18
32149090,Australia,52.17
32151190,Australia,1.86
32151910,Australia,0
32151920,Australia,1.87
32151990,Australia,15.73
32159010,Australia,0
32159040,Australia,0
32159090,Australia,2.49
33011200,Australia,0
33011300,Australia,0.02
33011990,Australia,57.38
33012400,Australia,0
33012915,Australia,0
33012924,Australia,192.55
33012925,Australia,0
33012926,Australia,0
33012935,Australia,0
33012937,Australia,133.59
33012945,Australia,0
33012946,Australia,0
33012950,Australia,19.29
33012990,Australia,363.49
33019012,Australia,52.38
33019049,Australia,290.39
33019060,Australia,0
33019071,Australia,0
33019079,Australia,128.93
33019090,Australia,326.21
33021010,Australia,215.04
33021090,Australia,379.57
33029011,Australia,0.21
33029012,Australia,0.94
33029019,Australia,0.23
33029090,Australia,1.2
33030020,Australia,0.02
33030090,Australia,7.81
33041000,Australia,1.48
33042000,Australia,3.3
33049190,Australia,33.21
33049910,Australia,4.62
33049930,Australia,9.57
33049990,Australia,164.21
33051010,Australia,16.68
33051090,Australia,33.67
33059030,Australia,0
33059090,Australia,60.84
33061020,Australia,0.19
33061090,Australia,81.73
33062000,Australia,0.52
33069000,Australia,3.77
33071090,Australia,666.53
33072000,Australia,0.72
33073090,Australia,0.36
33074900,Australia,0
33079090,Australia,0.2
34011190,Australia,2.35
34011990,Australia,2.29
34012000,Australia,0.99
34013019,Australia,7.67
34013090,Australia,3.38
34021190,Australia,40.85
34021200,Australia,3.36
34021300,Australia,3.23
34021900,Australia,218.48
34022010,Australia,0.56
34022020,Australia,10.32
34022090,Australia,51.28
34029011,Australia,0.31
34029012,Australia,0
34029019,Australia,0
34029091,Australia,0.01
34029099,Australia,2127.06
34031100,Australia,0.04
34031900,Australia,296
34039100,Australia,12.8
34039900,Australia,392.85
34049010,Australia,0
34049090,Australia,0
34052000,Australia,0.39
34059010,Australia,0.4
34059090,Australia,15.9
34070090,Australia,0.03
35022000,Australia,534.9
35029000,Australia,163.93
35040010,Australia,0.62
35040099,Australia,481.64
35051090,Australia,14.27
35052000,Australia,9.14
35061000,Australia,84.33
35069110,Australia,26.71
35069190,Australia,4.39
35069999,Australia,36.64
35079010,Australia,0.03
35079069,Australia,6.5
35079099,Australia,15.86
37013000,Australia,0
37040010,Australia,0.26
37040090,Australia,0
37050000,Australia,0.42
38011000,Australia,11.87
38019000,Australia,35.77
38021000,Australia,928.39
38029019,Australia,107.28
38061090,Australia,0
38086200,Australia,0.01
38089137,Australia,0
38089191,Australia,0
38089199,Australia,3.36
38089290,Australia,110.31
38089320,Australia,0
38089340,Australia,56.36
38089390,Australia,0.03
38089990,Australia,17.89
38099110,Australia,0
38099160,Australia,0
38099190,Australia,86.55
38099200,Australia,0.56
38099390,Australia,4.55
38101010,Australia,1.86
38101090,Australia,17.9
38109010,Australia,87.72
38109090,Australia,0
38112100,Australia,21.57
38112900,Australia,32.68
38119000,Australia,6.04
38122090,Australia,0
38130000,Australia,2.81
38140010,Australia,92.22
38140020,Australia,1.17
38159000,Australia,0.82
38160000,Australia,19.23
38180010,Australia,0
38190010,Australia,17.25
38190090,Australia,3.23
38200000,Australia,409.1
38210000,Australia,723.46
38220019,Australia,8.84
38220090,Australia,243.14
38231200,Australia,0
38231300,Australia,0
38231900,Australia,61.63
38237090,Australia,48.28
38243000,Australia,0
38244010,Australia,0
38244090,Australia,69.13
38245090,Australia,0.25
38247900,Australia,0
38249912,Australia,0.11
38249922,Australia,0
38249925,Australia,126.12
38249926,Australia,2.74
38249990,Australia,1766.61
39011010,Australia,0
39011090,Australia,43.06
39012000,Australia,52.53
39019090,Australia,12.27
39021000,Australia,1379.49
39029000,Australia,0
39031990,Australia,0
39039090,Australia,0
39041090,Australia,18.13
39042190,Australia,0
39042200,Australia,5.72
39046100,Australia,386.64
39052100,Australia,1.38
39059990,Australia,1.8
39061010,Australia,7.65
39061090,Australia,17.85
39069010,Australia,89.61
39069020,Australia,1.2
39069090,Australia,88.96
39071000,Australia,12.89
39072010,Australia,52.88
39072090,Australia,0.03
39073010,Australia,163.96
39073090,Australia,17.06
39074000,Australia,43.31
39075000,Australia,0.05
39079190,Australia,18.4
39079990,Australia,46.08
39089090,Australia,3.72
39091090,Australia,0
39092010,Australia,0
39093990,Australia,4.39
39094090,Australia,302.02
39095000,Australia,639
39100090,Australia,1.1
39119090,Australia,48.28
39121190,Australia,4.85
39123919,Australia,20.79
39123929,Australia,3.25
39129090,Australia,2.41
39139019,Australia,8.6
39139020,Australia,65.4
39139090,Australia,32.48
39153090,Australia,56.36
39161010,Australia,0.33
39161090,Australia,7.04
39162019,Australia,3801.39
39162099,Australia,449.23
39169090,Australia,1.27
39172110,Australia,94.89
39172190,Australia,57.55
39172200,Australia,0.84
39172310,Australia,0
39172390,Australia,1.71
39172990,Australia,33.26
39173100,Australia,49.53
39173220,Australia,0.11
39173290,Australia,20.13
39173300,Australia,6.5
39173990,Australia,164.24
39174000,Australia,19.34
39181090,Australia,95.9
39189090,Australia,39.03
39191000,Australia,2.59
39199010,Australia,2.48
39199020,Australia,12.41
39199090,Australia,58.18
39201011,Australia,0
39201012,Australia,5.75
39201019,Australia,69.55
39201099,Australia,0.65
39202020,Australia,38.13
39202090,Australia,846.37
39203090,Australia,0
39204900,Australia,6.39
39205119,Australia,268.34
39205199,Australia,0
39205999,Australia,0
39206190,Australia,0.02
39206290,Australia,2.77
39206919,Australia,2.01
39206939,Australia,0
39207119,Australia,0
39209299,Australia,0.01
39209911,Australia,100.9
39209919,Australia,0.07
39209929,Australia,3.51
39209939,Australia,0
39209949,Australia,0.42
39209991,Australia,78.59
39209999,Australia,396.88
39211200,Australia,247.6
39211310,Australia,0
39211390,Australia,0.54
39211900,Australia,0.83
39219010,Australia,19.65
39219099,Australia,546.19
39229000,Australia,4.33
39231030,Australia,1.53
39231090,Australia,115.66
39232990,Australia,36.96
39233090,Australia,0.47
39234000,Australia,2.21
39235010,Australia,16.36
39235090,Australia,173.46
39239020,Australia,0.34
39239090,Australia,72.73
39241090,Australia,6.17
39249090,Australia,66.9
39252000,Australia,58.33
39253000,Australia,21.06
39259090,Australia,164.39
39261019,Australia,2.37
39261099,Australia,0.03
39262011,Australia,0.24
39263010,Australia,0
39263090,Australia,8.39
39264029,Australia,0.14
39264049,Australia,0
39269010,Australia,269.64
39269029,Australia,0
39269039,Australia,0
39269049,Australia,6.28
39269059,Australia,0.07
39269069,Australia,18.07
39269079,Australia,0
39269080,Australia,0.52
39269091,Australia,3.64
39269099,Australia,330.24
40021990,Australia,6.53
40025900,Australia,0
40027000,Australia,0
40040000,Australia,2068.9
40059190,Australia,0
40059990,Australia,0
40081190,Australia,2.35
40081990,Australia,0.04
40082190,Australia,18.08
40082990,Australia,3.71
40091100,Australia,3.04
40091200,Australia,2.38
40092100,Australia,0.63
40092200,Australia,12.06
40093100,Australia,22.18
40093200,Australia,0.77
40094100,Australia,7.18
40094200,Australia,25.72
40101190,Australia,772.4
40101290,Australia,430.46
40101910,Australia,112.83
40101990,Australia,6.19
40103190,Australia,0
40103290,Australia,0.12
40103390,Australia,0.87
40103490,Australia,0.78
40103590,Australia,0.33
40103690,Australia,0.41
40103911,Australia,0.02
40103991,Australia,0
40103999,Australia,289.03
40111010,Australia,5.95
40111090,Australia,2.98
40112010,Australia,0.25
40113000,Australia,0
40115090,Australia,0
40117000,Australia,0
40118000,Australia,34.95
40119000,Australia,608.4
40129010,Australia,2.5
40129090,Australia,23.69
40139090,Australia,0
40151100,Australia,1.87
40151900,Australia,0.05
40159030,Australia,50.65
40159099,Australia,0
40161000,Australia,0.71
40169100,Australia,2.58
40169310,Australia,0
40169320,Australia,20.19
40169330,Australia,40.03
40169340,Australia,19.84
40169350,Australia,2.07
40169360,Australia,0.46
40169390,Australia,134.57
40169590,Australia,0
40169910,Australia,1.65
40169920,Australia,0
40169940,Australia,0
40169950,Australia,0
40169960,Australia,1.07
40169980,Australia,0
40169990,Australia,147.09
40170010,Australia,1339.21
40170090,Australia,0.79
41012010,Australia,20.64
41015010,Australia,25.48
41015090,Australia,7.74
41019010,Australia,12.4
41019090,Australia,14.9
41022120,Australia,8.96
41022910,Australia,44.5
41039000,Australia,73.85
41041100,Australia,362.18
41041900,Australia,1367.31
41044100,Australia,0.22
41044900,Australia,47.41
41051000,Australia,0
41053000,Australia,0
41062100,Australia,729.06
41069100,Australia,61.2
41071100,Australia,69.12
41071200,Australia,0
41071900,Australia,0
41079100,Australia,0.45
41079200,Australia,36.54
41139000,Australia,7.45
41142010,Australia,0
42021140,Australia,0
42021190,Australia,0
42021290,Australia,5.62
42021990,Australia,0.17
42022110,Australia,0
42022190,Australia,0.07
42022290,Australia,3.53
42022910,Australia,0.82
42022990,Australia,0.09
